
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000514                       # Number of seconds simulated (Second)
simTicks                                    514277000                       # Number of ticks simulated (Tick)
finalTick                                   514277000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      1.71                       # Real time elapsed on the host (Second)
hostTickRate                                300219417                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     645988                       # Number of bytes of host memory used (Byte)
simInsts                                       139480                       # Number of instructions simulated (Count)
simOps                                         204730                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    81419                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     119507                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                           514278                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                          217356                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                        1                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                         214449                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     44                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                12613                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             14308                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   1                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples              492693                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.435259                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.139864                       # Number of insts issued each cycle (Count)
system.cpu.statIssuedInstType_0::SimdAesMix            0      0.00%     63.21% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSha1Hash            0      0.00%     63.21% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSha1Hash2            0      0.00%     63.21% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSha256Hash            0      0.00%     63.21% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSha256Hash2            0      0.00%     63.21% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdShaSigma2            0      0.00%     63.21% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdShaSigma3            0      0.00%     63.21% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdPredAlu            0      0.00%     63.21% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::MemRead         2809      1.31%     64.52% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::MemWrite         1734      0.81%     65.33% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatMemRead           88      0.04%     65.37% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatMemWrite        74258     34.63%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::IprAccess            0      0.00%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::InstPrefetch            0      0.00%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::total         214449                       # Number of instructions issued per FU type, per thread (Count)
system.cpu.issueRate                         0.416990                       # Inst issue rate ((Count/Cycle))
system.cpu.fuBusy                                 318                       # FU busy when requested (Count)
system.cpu.fuBusyRate                        0.001483                       # FU busy rate (busy events/executed inst) ((Count/Count))
system.cpu.intInstQueueReads                   706263                       # Number of integer instruction queue reads (Count)
system.cpu.intInstQueueWrites                  121915                       # Number of integer instruction queue writes (Count)
system.cpu.intInstQueueWakeupAccesses          105026                       # Number of integer instruction queue wakeup accesses (Count)
system.cpu.fpInstQueueReads                    215684                       # Number of floating instruction queue reads (Count)
system.cpu.fpInstQueueWrites                   108064                       # Number of floating instruction queue writes (Count)
system.cpu.fpInstQueueWakeupAccesses           107786                       # Number of floating instruction queue wakeup accesses (Count)
system.cpu.vecInstQueueReads                        0                       # Number of vector instruction queue reads (Count)
system.cpu.vecInstQueueWrites                       0                       # Number of vector instruction queue writes (Count)
system.cpu.vecInstQueueWakeupAccesses               0                       # Number of vector instruction queue wakeup accesses (Count)
system.cpu.intAluAccesses                      106242                       # Number of integer alu accesses (Count)
system.cpu.fpAluAccesses                       107859                       # Number of floating point alu accesses (Count)
system.cpu.vecAluAccesses                           0                       # Number of vector alu accesses (Count)
system.cpu.idleCycles                               0                       # Number of cycles IEW is idle (Cycle)
system.cpu.squashCycles                           602                       # Number of cycles IEW is squashing (Cycle)
system.cpu.blockCycles                           1838                       # Number of cycles IEW is blocking (Cycle)
system.cpu.unblockCycles                        40408                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.dispatchedInsts                     217357                       # Number of instructions dispatched to IQ (Count)
system.cpu.dispSquashedInsts                      122                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.dispLoadInsts                         3126                       # Number of dispatched load instructions (Count)
system.cpu.dispStoreInsts                       76327                       # Number of dispatched store instructions (Count)
system.cpu.dispNonSpecInsts                         1                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iqFullEvents                             8                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.lsqFullEvents                        40397                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.memOrderViolationEvents                 10                       # Number of memory order violations (Count)
system.cpu.predictedTakenIncorrect                 55                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.predictedNotTakenIncorrect             643                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.branchMispredicts                      698                       # Number of branch mispredicts detected at execute (Count)
system.cpu.numInsts                            213562                       # Number of executed instructions (Count)
system.cpu.numLoadInsts                          2739                       # Number of load instructions executed (Count)
system.cpu.numSquashedInsts                       881                       # Number of squashed instructions skipped in execute (Count)
system.cpu.numSwp                                   0                       # Number of swp insts executed (Count)
system.cpu.numNop                                   0                       # Number of nop insts executed (Count)
system.cpu.numRefs                              78647                       # Number of memory reference insts executed (Count)
system.cpu.numBranches                          10618                       # Number of branches executed (Count)
system.cpu.numStoreInsts                        75908                       # Number of stores executed (Count)
system.cpu.numRate                           0.415266                       # Inst execution rate ((Count/Cycle))
system.cpu.instsToCommit                       213209                       # Cumulative count of insts sent to commit (Count)
system.cpu.writebackCount                      212812                       # Cumulative count of insts written-back (Count)
system.cpu.producerInst                         85284                       # Number of instructions producing a value (Count)
system.cpu.consumerInst                        107934                       # Number of instructions consuming a value (Count)
system.cpu.wbRate                            0.413807                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.wbFanout                          0.790150                       # Average fanout of values written-back ((Count/Count))
system.cpu.timesIdled                             313                       # Number of times that the entire CPU went into an idle state and unscheduled itself (Count)
system.cpu.idleCycles                           21585                       # Total number of cycles that the CPU has spent unscheduled due to idling (Cycle)
system.cpu.committedInsts                      139480                       # Number of Instructions Simulated (Count)
system.cpu.committedOps                        204730                       # Number of Ops (including micro ops) Simulated (Count)
system.cpu.cpi                               3.687109                       # CPI: Cycles Per Instruction ((Cycle/Count))
system.cpu.totalCpi                          3.687109                       # CPI: Total CPI of All Threads ((Cycle/Count))
system.cpu.ipc                               0.271215                       # IPC: Instructions Per Cycle ((Count/Cycle))
system.cpu.totalIpc                          0.271215                       # IPC: Total IPC of All Threads ((Count/Cycle))
system.cpu.intRegfileReads                     279553                       # Number of integer regfile reads (Count)
system.cpu.intRegfileWrites                     92504                       # Number of integer regfile writes (Count)
system.cpu.fpRegfileReads                      132623                       # Number of floating regfile reads (Count)
system.cpu.fpRegfileWrites                      33494                       # Number of floating regfile writes (Count)
system.cpu.ccRegfileReads                       60149                       # number of cc regfile reads (Count)
system.cpu.ccRegfileWrites                      56401                       # number of cc regfile writes (Count)
system.cpu.miscRegfileReads                    100901                       # number of misc regfile reads (Count)
system.cpu.MemDepUnit__0.insertedLoads           3126                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.insertedStores         76327                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.conflictingLoads           24                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__0.conflictingStores            4                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__1.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__1.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__2.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__2.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__3.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__3.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.branchPred.lookups                   12220                       # Number of BP lookups (Count)
system.cpu.branchPred.condPredicted             11018                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condIncorrect               683                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.BTBLookups                10052                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBHits                    9352                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.930362                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.RASUsed                     266                       # Number of times the RAS was used to get a target. (Count)
system.cpu.branchPred.RASIncorrect                  0                       # Number of incorrect RAS predictions. (Count)
system.cpu.branchPred.indirectLookups             330                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits                 15                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses              315                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted           92                       # Number of mispredicted indirect branches. (Count)
system.cpu.commit.commitSquashedInsts           12480                       # The number of squashed insts skipped by commit (Count)
system.cpu.commit.branchMispredicts               581                       # The number of times a branch was mispredicted (Count)
system.cpu.commit.numCommittedDist::samples       490682                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::mean     0.417236                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::stdev     1.144587                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::0          382713     78.00%     78.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::1           72590     14.79%     92.79% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::2           13196      2.69%     95.48% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::3           11801      2.41%     97.88% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::4             520      0.11%     97.99% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::5            2377      0.48%     98.47% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::6            1192      0.24%     98.72% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::7            1116      0.23%     98.94% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::8            5177      1.06%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::total       490682                       # Number of insts commited each cycle (Count)
system.cpu.commit.instsCommitted               139480                       # Number of instructions committed (Count)
system.cpu.commit.opsCommitted                 204730                       # Number of ops (including micro ops) committed (Count)
system.cpu.commit.memRefs                       76918                       # Number of memory references committed (Count)
system.cpu.commit.loads                          1552                       # Number of loads committed (Count)
system.cpu.commit.amos                              0                       # Number of atomic instructions committed (Count)
system.cpu.commit.membars                           0                       # Number of memory barriers committed (Count)
system.cpu.commit.branches                       9935                       # Number of branches committed (Count)
system.cpu.commit.vectorInstructions                0                       # Number of committed Vector instructions. (Count)
system.cpu.commit.floating                     107648                       # Number of committed floating point instructions. (Count)
system.cpu.commit.integer                      179402                       # Number of committed integer instructions. (Count)
system.cpu.commit.functionCalls                   150                       # Number of function calls committed. (Count)
system.cpu.commit.committedInstType_0::No_OpClass          195      0.10%      0.10% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntAlu        94331     46.08%     46.17% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntMult            5      0.00%     46.17% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntDiv           21      0.01%     46.18% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatAdd          135      0.07%     46.25% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatCmp            0      0.00%     46.25% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatCvt            0      0.00%     46.25% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMult            0      0.00%     46.25% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     46.25% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatDiv            0      0.00%     46.25% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMisc            0      0.00%     46.25% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatSqrt            0      0.00%     46.25% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAdd            0      0.00%     46.25% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     46.25% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAlu        16480      8.05%     54.30% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdCmp            0      0.00%     54.30% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdCvt           46      0.02%     54.32% # Class of committed instruction (Count)
