
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000210                       # Number of seconds simulated (Second)
simTicks                                    210026000                       # Number of ticks simulated (Tick)
finalTick                                   210026000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      0.70                       # Real time elapsed on the host (Second)
hostTickRate                                300725332                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     644968                       # Number of bytes of host memory used (Byte)
simInsts                                       123103                       # Number of instructions simulated (Count)
simOps                                         245705                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   176231                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     351739                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                           210027                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                          258733                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       10                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                         255634                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     37                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                13032                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             14882                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  10                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples              189093                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.351896                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.562664                       # Number of insts issued each cycle (Count)
system.cpu.statIssuedInstType_0::No_OpClass          710      0.28%      0.28% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::IntAlu        134370     52.56%     52.84% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::IntMult            6      0.00%     52.84% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::IntDiv            33      0.01%     52.86% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatAdd        32969     12.90%     65.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatCmp            0      0.00%     65.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatCvt            0      0.00%     65.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatMult            0      0.00%     65.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatMultAcc            0      0.00%     65.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatDiv            0      0.00%     65.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatMisc            0      0.00%     65.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatSqrt            0      0.00%     65.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdAdd            0      0.00%     65.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdAddAcc            0      0.00%     65.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdAlu          162      0.06%     65.82% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdCmp            0      0.00%     65.82% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdCvt           47      0.02%     65.84% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdMisc          218      0.09%     65.92% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdMult            0      0.00%     65.92% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdMultAcc            0      0.00%     65.92% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdShift            0      0.00%     65.92% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdShiftAcc            0      0.00%     65.92% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdDiv            0      0.00%     65.92% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSqrt            0      0.00%     65.92% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatAdd        16400      6.42%     72.34% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatAlu            0      0.00%     72.34% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatCmp            0      0.00%     72.34% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatCvt            2      0.00%     72.34% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatDiv            0      0.00%     72.34% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatMisc            0      0.00%     72.34% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatMult        16401      6.42%     78.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatMultAcc            0      0.00%     78.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatSqrt            0      0.00%     78.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdReduceAdd            0      0.00%     78.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdReduceAlu            0      0.00%     78.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdReduceCmp            0      0.00%     78.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatReduceAdd            0      0.00%     78.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatReduceCmp            0      0.00%     78.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdAes            0      0.00%     78.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdAesMix            0      0.00%     78.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSha1Hash            0      0.00%     78.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSha1Hash2            0      0.00%     78.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSha256Hash            0      0.00%     78.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSha256Hash2            0      0.00%     78.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdShaSigma2            0      0.00%     78.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdShaSigma3            0      0.00%     78.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdPredAlu            0      0.00%     78.75% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::MemRead         2764      1.08%     79.83% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::MemWrite         1687      0.66%     80.49% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatMemRead        32938     12.88%     93.38% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatMemWrite        16927      6.62%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::IprAccess            0      0.00%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::InstPrefetch            0      0.00%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::total         255634                       # Number of instructions issued per FU type, per thread (Count)
system.cpu.issueRate                         1.217148                       # Inst issue rate ((Count/Cycle))
system.cpu.fuBusy                                 266                       # FU busy when requested (Count)
system.cpu.fuBusyRate                        0.001041                       # FU busy rate (busy events/executed inst) ((Count/Count))
system.cpu.intInstQueueReads                   468186                       # Number of integer instruction queue reads (Count)
system.cpu.intInstQueueWrites                  154970                       # Number of integer instruction queue writes (Count)
system.cpu.intInstQueueWakeupAccesses          137895                       # Number of integer instruction queue wakeup accesses (Count)
system.cpu.fpInstQueueReads                    232478                       # Number of floating instruction queue reads (Count)
system.cpu.fpInstQueueWrites                   116823                       # Number of floating instruction queue writes (Count)
system.cpu.fpInstQueueWakeupAccesses           116124                       # Number of floating instruction queue wakeup accesses (Count)
system.cpu.vecInstQueueReads                        0                       # Number of vector instruction queue reads (Count)
system.cpu.vecInstQueueWrites                       0                       # Number of vector instruction queue writes (Count)
system.cpu.vecInstQueueWakeupAccesses               0                       # Number of vector instruction queue wakeup accesses (Count)
system.cpu.intAluAccesses                      138940                       # Number of integer alu accesses (Count)
system.cpu.fpAluAccesses                       116250                       # Number of floating point alu accesses (Count)
system.cpu.vecAluAccesses                           0                       # Number of vector alu accesses (Count)
system.cpu.idleCycles                               0                       # Number of cycles IEW is idle (Cycle)
system.cpu.squashCycles                           636                       # Number of cycles IEW is squashing (Cycle)
system.cpu.blockCycles                           5140                       # Number of cycles IEW is blocking (Cycle)
system.cpu.unblockCycles                         1278                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.dispatchedInsts                     258743                       # Number of instructions dispatched to IQ (Count)
system.cpu.dispSquashedInsts                       87                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.dispLoadInsts                        35945                       # Number of dispatched load instructions (Count)
system.cpu.dispStoreInsts                       18986                       # Number of dispatched store instructions (Count)
system.cpu.dispNonSpecInsts                         4                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iqFullEvents                           525                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.lsqFullEvents                          708                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.memOrderViolationEvents                 27                       # Number of memory order violations (Count)
system.cpu.predictedTakenIncorrect                 57                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.predictedNotTakenIncorrect             665                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.branchMispredicts                      722                       # Number of branch mispredicts detected at execute (Count)
system.cpu.numInsts                            254813                       # Number of executed instructions (Count)
system.cpu.numLoadInsts                         35568                       # Number of load instructions executed (Count)
system.cpu.numSquashedInsts                       821                       # Number of squashed instructions skipped in execute (Count)
system.cpu.numSwp                                   0                       # Number of swp insts executed (Count)
system.cpu.numNop                                   0                       # Number of nop insts executed (Count)
system.cpu.numRefs                              54112                       # Number of memory reference insts executed (Count)
system.cpu.numBranches                          18818                       # Number of branches executed (Count)
system.cpu.numStoreInsts                        18544                       # Number of stores executed (Count)
system.cpu.numRate                           1.213239                       # Inst execution rate ((Count/Cycle))
system.cpu.instsToCommit                       254440                       # Cumulative count of insts sent to commit (Count)
system.cpu.writebackCount                      254019                       # Cumulative count of insts written-back (Count)
system.cpu.producerInst                        160203                       # Number of instructions producing a value (Count)
system.cpu.consumerInst                        215108                       # Number of instructions consuming a value (Count)
system.cpu.wbRate                            1.209459                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.wbFanout                          0.744756                       # Average fanout of values written-back ((Count/Count))
system.cpu.timesIdled                             303                       # Number of times that the entire CPU went into an idle state and unscheduled itself (Count)
system.cpu.idleCycles                           20934                       # Total number of cycles that the CPU has spent unscheduled due to idling (Cycle)
system.cpu.committedInsts                      123103                       # Number of Instructions Simulated (Count)
system.cpu.committedOps                        245705                       # Number of Ops (including micro ops) Simulated (Count)
system.cpu.cpi                               1.706108                       # CPI: Cycles Per Instruction ((Cycle/Count))
system.cpu.totalCpi                          1.706108                       # CPI: Total CPI of All Threads ((Cycle/Count))
system.cpu.ipc                               0.586129                       # IPC: Instructions Per Cycle ((Count/Cycle))
system.cpu.totalIpc                          0.586129                       # IPC: Total IPC of All Threads ((Count/Cycle))
system.cpu.intRegfileReads                     230547                       # Number of integer regfile reads (Count)
system.cpu.intRegfileWrites                    117183                       # Number of integer regfile writes (Count)
system.cpu.fpRegfileReads                      116346                       # Number of floating regfile reads (Count)
system.cpu.fpRegfileWrites                      99172                       # Number of floating regfile writes (Count)
system.cpu.ccRegfileReads                       92894                       # number of cc regfile reads (Count)
system.cpu.ccRegfileWrites                      72760                       # number of cc regfile writes (Count)
system.cpu.miscRegfileReads                     92769                       # number of misc regfile reads (Count)
system.cpu.MemDepUnit__0.insertedLoads          35945                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.insertedStores         18986                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.conflictingLoads        16420                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__0.conflictingStores        16417                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__1.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__1.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__2.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__2.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__3.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__3.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.branchPred.lookups                   20432                       # Number of BP lookups (Count)
system.cpu.branchPred.condPredicted             19203                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condIncorrect               692                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.BTBLookups                18294                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBHits                   17581                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.961025                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.RASUsed                     299                       # Number of times the RAS was used to get a target. (Count)
system.cpu.branchPred.RASIncorrect                  0                       # Number of incorrect RAS predictions. (Count)
system.cpu.branchPred.indirectLookups             300                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits                 17                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses              283                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted           95                       # Number of mispredicted indirect branches. (Count)
system.cpu.commit.commitSquashedInsts           12836                       # The number of squashed insts skipped by commit (Count)
system.cpu.commit.branchMispredicts               607                       # The number of times a branch was mispredicted (Count)
system.cpu.commit.numCommittedDist::samples       187010                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::mean     1.313860                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::stdev     2.273035                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::0           99444     53.18%     53.18% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::1           35369     18.91%     72.09% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::2           33087     17.69%     89.78% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::3            1012      0.54%     90.32% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::4             530      0.28%     90.61% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::5             344      0.18%     90.79% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::6             194      0.10%     90.89% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::7             118      0.06%     90.96% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::8           16912      9.04%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::total       187010                       # Number of insts commited each cycle (Count)
system.cpu.commit.instsCommitted               123103                       # Number of instructions committed (Count)
system.cpu.commit.opsCommitted                 245705                       # Number of ops (including micro ops) committed (Count)
system.cpu.commit.memRefs                       52341                       # Number of memory references committed (Count)
system.cpu.commit.loads                         34321                       # Number of loads committed (Count)
system.cpu.commit.amos                              0                       # Number of atomic instructions committed (Count)
system.cpu.commit.membars                           0                       # Number of memory barriers committed (Count)
system.cpu.commit.branches                      18130                       # Number of branches committed (Count)
system.cpu.commit.vectorInstructions                0                       # Number of committed Vector instructions. (Count)
system.cpu.commit.floating                     115853                       # Number of committed floating point instructions. (Count)
system.cpu.commit.integer                      179407                       # Number of committed integer instructions. (Count)
system.cpu.commit.functionCalls                   150                       # Number of function calls committed. (Count)
system.cpu.commit.committedInstType_0::No_OpClass          197      0.08%      0.08% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntAlu       127105     51.73%     51.81% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntMult            5      0.00%     51.81% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntDiv           21      0.01%     51.82% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatAdd        32905     13.39%     65.21% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatCmp            0      0.00%     65.21% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatCvt            0      0.00%     65.21% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMult            0      0.00%     65.21% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     65.21% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatDiv            0      0.00%     65.21% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMisc            0      0.00%     65.21% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatSqrt            0      0.00%     65.21% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAdd            0      0.00%     65.21% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     65.21% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAlu           96      0.04%     65.25% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdCmp            0      0.00%     65.25% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdCvt           46      0.02%     65.27% # Class of committed instruction (Count)
